Lat,Lng,HDD30,CDD30
47.433333000000005,-108.83333,7870,463
47.6,-108.71667,7866,531
48.98333,-110.58333,8502,361
46.53333,-109.38333,8295,324
48.46667,-107.35,9043,408
47.316666999999995,-114.1,7064,314
48.7386,-113.4295,8606,146
47.3,-115.1,7782,200
47.45,-104.38333,8021,684
48.78333,-105.41667,9558,338
47.21667,-113.51666999999999,8685,134
47.53333,-110.58333,7866,276
47.716667,-104.15,8069,632
48.916667,-110.18333,8773,393
45.41667,-105.85,8568,361
47.16667,-110.25,7710,320
46.55,-113.95,7357,203
45.83333,-113.98333000000001,8896,43
48.9,-111.73333000000001,8178,322
47.466667,-111.76666000000002,7744,257
47.183333000000005,-114.9,6816,361
47.933333000000005,-113.83333,8831,99
48.983333,-111.98333000000001,8125,343
46.78333,-105.31667,7979,724
47.06667,-105.5,8959,419
47.6,-115.36667,6496,450
48.31667,-111.08333,7526,461
46.333333,-111.33333,7446,285
45.95,-111.48333000000001,7497,383
47.86667,-115.61667,7085,241
48.48333,-115.91667,6992,317
48.73333,-115.88333,7808,193
48.98333,-108.38333,9013,341
45.516667,-112.33333,8180,139
47.316666999999995,-108.41666000000001,8509,392
48.316666999999995,-112.25,7891,298
47.85,-105.48333000000001,8288,593
45.3,-111.93333,8482,172
48.866667,-104.05,9856,366
46.33333,-114.06667,7170,253
48.5,-113.98333000000001,8290,150
44.65,-111.01666000000002,10934,35
48.416667,-114.33333,8382,189
46.53333,-110.88333,8600,180
46.983333,-104.18333,8833,440
46.03333,-110.5,8666,130
47.55,-109.38333,8340,358
45.616667,-113.45,10708,12
48.08333,-105.63333,8361,717
45.183333000000005,-107.28333,7670,361
45.3,-107.91666000000001,5892,830
42.416667,-103.78333,7403,424
42.533333,-99.65,6550,840
41.683333000000005,-98.0,7087,744
42.1,-102.85,6823,719
41.616667,-99.866667,7149,683
41.416667,-100.18333,7090,709
41.566666999999995,-101.68333,6906,689
41.033333,-96.333333,6379,1095
42.533333,-98.966667,6840,806
40.5,-95.93333299999999,5768,1281
40.866667,-98.016667,6460,952
41.86667,-98.55,6926,826
40.3,-96.75,6151,1124
40.133333,-99.833333,5581,1230
40.05,-101.53333,6112,982
41.066666999999995,-102.08333,6184,788
41.55,-96.133333,6455,962
41.933333000000005,-99.833333,7370,648
41.666667,-103.1,6055,884
41.4,-99.633333,7259,620
42.28333,-100.61667,7296,549
41.78333,-99.13333,7071,766
42.933333000000005,-98.81666700000001,7218,806
40.266667,-100.11666,6081,983
40.7,-99.7,6404,876
41.116667,-98.0,5834,1100
42.83333,-103.08333,7021,770
42.033333,-98.783333,7177,680
41.716667,-97.116667,7000,862
40.51667,-98.05,6347,985
41.433333000000005,-97.35,6411,1102
41.55,-99.25,7079,747
42.7,-103.41667,6554,648
42.466667,-97.9,6485,1000
41.716667,-102.43333,6294,750
40.616667,-96.95,5811,1106
42.73333,-97.5,7057,864
40.216667,-100.83333,6214,968
40.633333,-100.5,6609,863
41.416667,-102.96666,6475,589
41.25,-97.133333,6237,1079
41.916667,-98.283333,7158,738
42.26667,-102.2,7480,545
42.16667,-100.01666999999999,6718,768
40.41667,-101.51666999999999,6499,831
41.783333,-98.68333299999999,7120,715
42.25,-98.35,6670,868
40.133333,-97.133333,5981,1145
40.633333,-97.56666700000001,6338,1041
40.06667,-95.58333,5795,1282
40.1,-98.95,6203,1053
40.1,-98.96667,6165,994
41.433333000000005,-96.483333,6444,1004
42.85,-97.48333000000001,7335,824
40.533333,-97.6,6043,999
41.433333000000005,-97.716667,6400,929
42.8,-102.25,7611,587
40.95,-100.16666,6303,914
40.96667,-98.31667,6385,1027
41.55,-98.533333,7033,781
41.9,-100.31666,7297,622
40.066666999999995,-99.25,6202,1014
41.75,-103.95,7143,438
42.683333000000005,-103.86666,7862,445
42.633333,-97.266667,6750,929
40.5,-98.383333,6211,1011
40.516667,-101.01666,6263,838
42.666667,-102.66666,7351,564
42.5,-102.7,7556,519
40.166667,-97.583333,6252,1034
42.35,-103.08333,7015,583
41.15,-100.95,6685,726
40.433333000000005,-99.366667,6482,880
41.983333,-101.76765999999999,7354,529
40.533333,-101.63333,6472,830
40.633333,-98.95,6652,852
41.216667,-103.66666,6937,553
41.216667,-101.65,6215,992
40.85,-96.76666999999999,6242,1154
40.81667,-96.7,6119,1136
41.166667,-102.63333,5951,932
41.283333,-98.95,6895,785
42.85,-98.4,7267,814
41.833333,-97.45,7108,790
40.866667,-101.73333000000001,6710,796
41.25,-99.366667,6768,795
40.23333,-100.5,5967,1037
41.16667,-96.41667,6570,988
40.38333,-100.21667,6424,878
42.933333000000005,-101.71666,6986,745
40.5,-98.95,6398,964
41.933333000000005,-103.78333,6713,655
42.05,-101.05,6591,762
42.266667,-101.33333,6874,674
40.683333000000005,-95.833333,6023,1088
42.716667,-99.3,6905,840
42.766667,-98.016667,6646,1004
42.0,-97.43333299999999,6766,939
41.466667,-98.833333,6514,832
41.13333,-100.7,6766,750
41.133333,-100.75,6703,793
42.066666999999995,-97.966667,7076,762
41.083333,-99.833333,7021,667
41.133333,-101.71666,6672,841
41.3,-95.9,6311,1095
41.36667,-96.01666999999999,6153,1019
42.466667,-98.633333,7246,813
41.1,-97.583333,6283,1022
41.4,-102.33333,7005,655
42.35,-97.6,6890,906
40.73333,-99.58333,6303,855
40.1,-96.133333,5886,1185
42.066666999999995,-100.25,6917,703
41.033333,-98.916667,6236,982
40.083333,-98.516667,6373,1037
40.35,-100.65,6366,872
42.15,-99.46667,6834,723
41.2,-98.45,6270,961
41.816666999999995,-103.63333,6742,690
40.9,-97.1,5779,1227
41.15,-102.98333000000001,7097,488
41.133333,-103.03333,7092,542
42.816666999999995,-99.75,7345,735
41.933333000000005,-97.133333,6859,838
41.46667,-100.53333,6802,762
40.033333,-98.05,5552,1273
41.1,-97.31667,6629,960
40.65,-96.15,6337,1069
40.366667,-96.166667,6038,1147
41.783333,-96.216667,6564,999
40.216667,-101.01666,6098,985
41.55,-100.96666,7106,648
42.583333,-100.68333,6761,794
42.88333,-100.55,7255,779
40.25,-96.5,6280,1004
41.216667,-96.616667,6613,944
42.266667,-96.866667,6520,1018
40.833333,-101.16666,6508,799
42.15,-96.5,6600,971
42.23333,-97.01666999999999,7143,810
40.883333,-96.133333,6292,959
41.833333,-96.7,6933,920
36.53333,-116.5,2574,2574
40.8,-115.18333,7810,193
39.483333,-117.08333,6883,390
40.65,-116.93333,5965,680
37.0,-116.71667,3740,1423
40.6,-116.48333000000001,6491,618
39.9,-116.58333,7079,260
38.51667,-115.55,5968,800
35.983333,-114.85,2557,2921
36.75,-114.15,2677,2703
37.633333,-114.5,5258,942
40.91667,-116.31667,7060,611
39.166667,-119.76666000000002,5661,419
40.75,-115.03333,7104,286
41.783333,-114.75,7261,322
41.06667,-115.28333,7957,159
41.98333,-118.63333,6100,530
36.43333,-115.36667,3139,2132
36.61667,-116.01666999999999,2975,2162
39.68333,-115.93333,7627,196
41.86667,-119.01666999999999,7284,242
37.61667,-118.01666999999999,5489,685
36.31667,-114.4,2174,3722
37.35,-114.53333,3984,1258
40.833333,-115.76666000000002,7181,412
39.25,-114.9,7561,196
40.65,-116.3,6810,600
39.516667,-115.96666,7322,305
39.4,-118.83333,5586,624
40.65,-119.35,5713,741
41.55,-115.21667,8209,163
39.083333,-119.91666000000001,6788,143
40.966667,-117.48333000000001,6414,570
37.716667,-117.21666,5716,746
39.0,-114.21667,6807,449
38.516667,-118.61666000000001,4466,1219
40.666667,-118.15,6026,685
41.98333,-114.66667,7214,313
40.46667,-115.61667,7911,225
41.76667,-118.21667,6250,596
40.05,-114.61667,7144,356
39.466667,-119.06666000000001,4721,1254
40.7,-115.55,7664,211
36.08333,-115.16667,2239,3214
35.16667,-114.61667,1362,4226
39.0,-114.21666,6492,497
41.51667,-118.71667,5760,769
40.183333000000005,-118.46666,5856,651
40.06667,-118.55,6067,718
38.85,-115.0,6550,338
42.0,-117.71666,7136,316
39.4,-114.78333,7111,372
39.28333,-118.01666999999999,6279,379
38.333333,-118.1,4900,1224
38.933333000000005,-119.75,5987,344
41.316666999999995,-114.08333,7566,367
41.78333,-115.95,8216,62
41.03333,-114.5,8158,247
41.633333,-117.81666000000001,6197,565
37.26667,-115.11667,3900,1680
36.21667,-116.0,3191,2061
41.5,-117.56666000000001,6617,369
40.21667,-117.68333,5511,864
40.43333,-116.11667,7519,188
37.933333000000005,-114.45,5973,644
36.08333,-115.45,3536,1909
38.98333,-117.46667,8111,70
39.533333,-119.8,5600,493
40.2,-115.5,7191,332
39.28333,-114.98333000000001,8315,113
40.466667,-118.3,5779,672
35.466667,-114.91666000000001,3028,2208
38.91667,-114.4,6790,295
37.76667,-117.56667,4762,1421
38.88333,-119.35,6050,458
40.61667,-119.75,5779,722
38.783333,-117.16666000000001,5972,588
39.06667,-116.2,7583,98
39.55,-119.73333000000001,5310,531
38.03333,-114.18333,7794,121
39.61667,-119.88333,6111,439
38.433333000000005,-115.01666000000002,5982,554
36.2,-115.08333,2701,2776
39.95,-119.61667,4681,942
38.066666999999995,-117.13333,5549,773
38.75,-119.51666999999999,5637,588
41.31667,-116.23333000000001,7632,285
38.2,-116.18333,6299,505
36.43333,-114.51666999999999,2105,3540
39.3,-119.65,6481,541
39.08333,-119.11667,5836,562
39.7,-119.28333,5349,718
41.116667,-114.96666,7594,247
41.66667,-115.78333,9677,45
40.9,-117.8,6271,526
38.983333,-119.16666000000001,5176,738
44.03333,-71.93333,8464,149
44.466667,-71.18333299999999,8515,169
44.233333,-71.75,8340,177
43.316666999999995,-71.716667,7689,257
44.83333,-71.55,9136,125
43.2,-71.51666999999999,7478,442
43.08333,-71.88333,7202,277
43.15,-71.0,6748,427
43.05,-71.06667,6884,384
45.083333,-71.283333,10154,46
43.466667,-71.65,7673,318
43.566666999999995,-71.95,8686,132
43.05,-70.83333,6593,416
43.7,-72.283333,7331,449
42.933333000000005,-72.266667,7505,328
43.55,-71.466667,7306,427
44.5,-71.583333,8903,158
43.63333,-72.31667,7694,307
42.98333,-71.4,7742,263
44.316666999999995,-72.0,8598,245
43.33333,-72.08333,7148,345
44.26667,-71.3,13785,0
42.766667,-71.483333,6834,445
44.05,-71.13333,7758,305
44.75,-71.633333,9149,142
42.866667,-71.983333,7753,200
44.266667,-71.25,9121,65
43.75,-71.65,8253,201
43.0,-72.31667,7773,239
43.9,-71.3,8434,152
43.08333,-71.73333000000001,7397,285
39.45,-74.58333,5113,935
39.36667,-74.41667,4480,951
39.88333,-75.08333,4644,1091
39.3,-74.86667,4803,921
40.83333,-75.08333,6056,582
40.9,-74.4,5783,692
40.75,-74.35,5595,757
38.933333000000005,-74.883333,4615,954
41.03333,-74.41667,6301,488
40.65,-74.3,5450,787
40.833333,-74.283333,5810,666
40.5,-74.85,5826,675
40.266667,-74.283333,5287,801
39.7,-75.116667,4918,992
39.633333,-74.8,4983,939
41.3,-74.66667,7140,327
40.266667,-74.516667,5357,751
39.83333,-74.83333,4869,929
40.716667,-74.033333,5367,882
40.36667,-74.95,5262,903
40.88333,-74.23333000000001,5522,824
40.26667,-74.0,5168,750
40.78333,-74.78333,6281,438
39.366667,-75.06666700000001,4835,1009
40.0,-74.9,4801,1054
40.83333,-74.5,5908,544
40.7,-74.16667,4843,1220
40.48333,-74.43333,5346,816
41.05,-74.75,6428,480
39.93333,-74.7,4897,891
40.616667,-74.416667,5266,854
40.45,-74.0,4970,937
39.5,-75.23333000000001,4849,1018
40.566666999999995,-74.6,5798,654
41.2,-74.533333,6486,468
39.95,-74.233333,5173,858
39.6,-74.333333,4863,983
41.05,-74.3,5901,668
39.65,-75.33333,4666,1106
36.23333,-106.43333,5594,681
32.9,-105.96666,3108,1715
35.08333,-106.65,4281,1290
32.88333,-106.98333000000001,3818,1277
35.933333000000005,-103.08333,5054,986
31.95,-108.81666000000001,3247,1546
34.133333,-103.11666,4333,1180
32.76667,-104.38333,3648,1515
34.083333,-107.68333,6282,292
36.833333,-107.98333000000001,5287,907
33.433333000000005,-108.11666000000001,6495,163
35.533333,-104.1,4289,1253
33.9,-106.35,4676,872
33.48333,-104.4,3762,1562
33.766667,-106.9,4023,1278
34.866667,-103.36666,4409,1040
33.55,-105.56666000000001,5283,307
32.416667,-104.23333000000001,2823,2029
32.333333,-104.26666,2935,2031
32.183333000000005,-104.45,2848,1650
33.633333,-105.86666000000001,4312,987
36.783333,-105.63333,7664,115
36.066666999999995,-107.96666,6082,573
36.9,-106.58333,8521,35
36.516667,-104.9,6028,249
33.9,-105.0,3873,1039
36.45,-103.18333,5045,797
32.86667,-108.51666999999999,4475,827
34.93333,-105.58333,6211,313
32.95,-105.73333000000001,7767,9
34.4,-103.2,3955,1305
34.6,-103.21666,4118,1207
31.833333000000003,-107.63333,2763,1980
35.4,-104.18333,4036,1494
35.23333,-106.63333,4981,773
33.5,-103.35,3919,1259
36.016667,-106.96666,7062,187
35.1,-107.51666999999999,5671,518
36.766667,-103.83333,5939,417
35.133333,-105.08333,4670,786
36.933333000000005,-107.0,7433,183
36.5,-105.28333,9137,2
35.05,-108.35,6473,234
36.35,-106.18333,5958,393
36.633333,-106.76666000000002,7387,184
33.15,-107.18333,3461,1678
33.95,-103.65,3749,1407
32.9,-105.25,4836,403
34.75,-106.05,6075,411
36.7,-108.31667,5508,805
32.533333,-107.8,3662,1135
34.65,-108.66667,6232,277
32.416667,-107.58333,3711,1352
32.8,-108.15,4204,797
36.733333,-108.33333,5414,823
32.233333,-108.1,3376,1639
35.51667,-108.78333,6588,357
35.9,-105.43333,7699,47
33.2,-108.21667,5028,395
34.216667,-106.2,4875,664
35.16667,-107.9,5678,525
31.916666999999997,-108.31666000000001,3243,1550
34.51667,-107.93333,6767,111
32.7,-103.13333,2849,1842
32.116667,-103.2,2549,2138
32.616667,-106.73333000000001,3818,1364
36.983333,-104.36666,8037,33
35.6,-105.21666,5828,322
35.56778,-105.21306000000001,6267,245
36.33333,-107.01666999999999,7215,290
32.35,-108.7,3280,1756
35.86667,-106.31667,6613,240
34.76667,-106.75,4728,1003
33.85,-108.88333,6855,84
36.23333,-107.56667,6620,355
34.116667,-107.23333000000001,4826,677
32.866667,-103.9,3300,1706
36.53333,-104.55,6238,336
35.6,-103.36667,4576,1037
35.33333,-108.45,8143,38
35.8,-103.91666,5011,803
35.183333000000005,-104.2,4042,1297
36.18333,-105.05,6889,81
36.31667,-107.86667,6004,520
32.616667,-103.26666,3361,1526
35.583333,-105.68333,6056,349
34.63333,-105.56667,5534,581
34.5,-107.9,6197,210
34.166667,-103.33333,3780,1378
34.316666999999995,-108.48333000000001,6368,206
34.81667,-103.66667,4482,994
34.2,-104.96667,4584,868
36.91667,-104.43333,6006,351
36.88333,-104.45,6356,214
36.7,-105.4,9213,0
32.683333000000005,-108.75,3484,1358
33.3,-104.53333,3332,1814
35.933333000000005,-104.2,5301,641
33.35,-105.66667,5851,115
35.1,-103.33333,3898,1487
35.65,-105.96667,6073,414
34.95,-104.68333,4248,940
36.783333,-108.68333,5204,1055
34.066666999999995,-106.9,4023,1148
36.366667,-104.6,5742,472
35.16667,-105.96667,6018,412
35.9,-107.46666,6635,342
34.6,-104.38333,4068,1317
36.416667,-105.56666000000001,6762,254
33.25,-103.33333,3882,1309
36.6,-106.53333,8437,51
36.65,-105.96666,8277,54
33.13333,-107.23333000000001,3228,1719
35.183333000000005,-103.71666,3900,1415
33.083333,-106.01666000000002,3194,1514
35.783333,-104.98333000000001,6007,311
32.38333,-103.78333,2702,2224
32.78333,-106.16667,3740,1549
32.55,-108.36666000000001,4641,739
33.35,-107.65,5286,437
35.96667,-106.76666999999999,9483,0
34.433333000000005,-104.6,4255,1025
35.08333,-108.78333,5586,531
42.0,-77.23333000000001,7157,296
42.75,-73.8,6860,544
43.233333,-78.15,6427,607
42.46667,-73.93333,7267,354
42.25,-77.783333,7781,200
42.0,-78.833333,7577,209
42.3,-78.05,8008,176
42.533333,-78.43333299999999,7184,277
42.916667,-76.583333,7243,423
42.73333,-76.65,6694,528
42.933333000000005,-77.8,6875,392
42.283333,-75.5,7370,274
43.0,-78.18333299999999,6559,526
42.33333,-77.33333,7336,291
42.216667,-75.983333,7237,396
42.05,-78.2,7588,197
43.45,-75.28333,8400,179
40.95,-72.3,5538,563
43.216667,-77.95,6613,510
42.883333,-78.883333,6692,548
42.33333,-74.05,6942,400
43.333333,-75.75,7840,239
42.883333,-77.283333,6641,496
44.6,-75.18333299999999,8209,286
44.75,-74.216667,8169,260
44.866667,-73.416667,7938,333
42.8,-74.783333,7542,254
42.66667,-74.43333,7381,323
42.66667,-78.68333,7449,259
43.316666999999995,-73.93333299999999,7672,272
42.7,-74.916667,7814,212
42.1,-73.53333,6931,432
42.633333,-76.18333299999999,7040,409
44.716667,-73.716667,7940,321
42.566666999999995,-77.7,6776,438
42.266667,-74.966667,7525,220
42.066666999999995,-75.43333299999999,6959,329
41.016667,-73.866667,5166,865
42.08333,-74.96667,7522,223
42.23333,-74.13333,8182,92
44.216667,-73.583333,8134,276
42.1,-76.8,6806,446
42.08333,-76.08333,6991,353
42.333333,-78.483333,7824,168
42.433333000000005,-79.31666700000001,6385,515
42.88333,-77.03333,6924,423
41.516667,-73.93333299999999,5813,790
43.333333,-73.733333,7097,431
43.333333,-73.68333299999999,7486,371
43.066666999999995,-74.333333,7620,318
44.416667,-75.583333,8377,272
42.483333,-78.93333299999999,6724,452
42.766667,-73.483333,7380,263
41.1,-72.36667,5397,643
43.23333,-75.41667,7146,416
42.783333,-77.616667,6989,397
43.3,-75.116667,8502,182
42.21667,-73.76666999999999,6125,669
43.75,-74.283333,9189,80
40.78333,-73.1,5357,770
42.45,-76.483333,7182,312
42.11667,-79.16667,7048,389
44.283333,-73.983333,8547,136
42.45,-74.46667,7271,284
44.75,-74.666667,7897,374
41.816666999999995,-74.75,7522,233
43.066666999999995,-74.866667,7980,274
43.033333,-74.866667,6556,618
42.25,-78.8,7768,194
43.15,-78.833333,6551,522
43.2,-78.63333,6658,465
43.8,-75.5,7967,260
44.85,-74.3,8674,189
42.51667,-74.96667,7613,233
44.933333000000005,-74.85,8089,376
41.5,-74.5,5820,674
41.85,-73.616667,7074,312
40.733333,-73.633333,5231,839
41.766667,-74.15,6377,546
42.85,-75.65,8049,192
42.7,-77.93333299999999,6819,410
43.96667,-74.1,9238,105
40.583333,-73.966667,4681,1123
40.683333000000005,-74.016667,4754,1151
40.65,-73.783333,4947,949
40.766667,-73.866667,4777,1142
40.6,-74.166667,4838,1024
43.1,-78.95,6752,508
42.55,-75.533333,7079,321
44.716667,-75.5,8046,374
43.716667,-74.966667,9007,108
43.466667,-76.483333,6744,467
40.75,-73.05,5382,702
42.7,-77.0,6877,454
44.56667,-73.56667,7573,377
44.7,-73.466667,7817,387
41.333333,-74.716667,6024,580
41.633333,-73.883333,6438,550
44.3,-74.1,9009,133
40.966667,-72.716667,5089,814
43.133333,-77.616667,6728,576
43.166667,-73.333333,7365,317
42.98333,-73.73333000000001,6904,477
40.983333,-73.8,5400,770
40.966667,-73.1,4963,825
42.666667,-75.5,7384,339
42.016667,-74.416667,8680,66
43.2,-77.01666999999999,6547,491
42.216667,-76.5,7548,273
43.883333,-75.033333,9069,126
41.53333,-73.73333000000001,6182,566
41.11667,-74.15,5809,642
43.066666999999995,-76.266667,6803,551
42.75,-73.68333299999999,6555,664
42.76667,-76.08333,8242,178
44.2,-74.333333,9122,125
43.15,-75.383333,7164,444
43.083333,-75.233333,6855,441
42.43333,-73.68333,7116,366
41.55,-74.16667,6611,456
42.75,-78.516667,7496,227
42.16667,-75.13333,7169,281
44.133333,-74.916667,8939,147
40.65,-73.51666999999999,5504,779
42.68333,-78.2,7884,211
43.966667,-75.9,7517,421
44.0,-76.01666999999999,7681,301
42.0,-76.53333,6919,382
41.06667,-73.71667,5660,716
42.333333,-79.616667,6135,635
41.4,-73.95,5810,785
43.55,-73.4,6743,612
41.26667,-73.8,6103,576
35.33333,-80.21667,3589,1382
35.2,-83.81666700000001,4234,859
36.266667,-77.65,3563,1414
35.7,-79.833333,3478,1372
35.43333,-82.55,4326,818
35.61667,-82.5,4237,877
35.38333,-76.78333,2965,1677
36.15,-81.866667,6085,194
35.15,-76.76666999999999,2655,1752
35.533333,-76.633333,2807,1718
35.5,-82.6,4258,770
35.61667,-82.31667,4755,639
36.133333,-81.68333299999999,5956,267
36.23333,-81.71667,6090,257
35.233333,-82.733333,4640,591
36.08333,-79.41667,3588,1489
35.533333,-82.85,4887,540
35.26667,-75.55,2521,1737
35.65,-83.06666700000001,5086,379
34.98333,-76.3,2434,1978
35.833333,-82.18333299999999,5060,442
35.966667,-78.9,3733,1294
35.21667,-80.93333,3162,1681
35.65,-78.5,3514,1550
35.01667,-78.28333,3009,1701
35.91667,-76.21667,3056,1584
35.416667,-80.583333,3463,1540
35.06944,-83.44722,4336,628
35.316666999999995,-83.18333299999999,4294,802
36.416667,-80.2,4095,1150
35.31667,-78.68333,3453,1451
36.033333,-78.966667,3650,1491
36.066666999999995,-76.6,2909,1667
36.3,-76.216667,2980,1680
36.26667,-76.18333,3073,1590
34.616667,-78.583333,2866,1658
35.05,-78.85,3097,1721
35.433333000000005,-82.483333,4259,712
35.43333,-82.56667,4793,643
35.26667,-81.93333,3911,1168
35.183333000000005,-83.383333,4457,775
35.266667,-81.18333299999999,3439,1551
35.33333,-77.96667,2771,1922
36.1,-81.81667,7415,64
36.08333,-79.95,3848,1332
35.61667,-77.36667,3112,1636
34.93333,-79.61667,3315,1566
35.25,-75.516667,2441,1795
36.316666999999995,-78.416667,4080,1247
35.333333,-82.466667,4419,829
35.73333,-81.38333,3608,1333
35.05,-83.2,5541,256
35.95,-80.0,3399,1424
34.83333,-77.3,2545,1817
35.883333,-82.833333,4007,1115
35.883333,-82.833333,3845,1156
36.4,-77.416667,3640,1416
35.185829999999996,-79.67721999999999,3244,1582
36.083333,-81.083333,5614,388
35.266667,-77.56666700000001,3182,1536
35.36667,-77.55,2597,1916
34.783333,-79.45,2929,1783
35.916667,-81.533333,4039,1144
36.13333,-77.18333,3419,1475
35.816666999999995,-80.266667,3546,1391
35.46667,-81.31667,3459,1350
34.01667,-78.55,2791,1693
36.1,-78.3,3913,1275
34.616667,-79.016667,3081,1617
35.93333,-75.7,2789,1683
35.683333000000005,-82.016667,4033,1093
35.8,-82.68333299999999,5036,635
35.883333,-80.56666700000001,4230,1130
34.966667,-80.55,3125,1538
34.716667,-76.733333,2416,1931
35.75,-81.68333299999999,4038,1154
36.5,-80.6,4491,962
35.76667,-82.26666999999999,7737,28
36.45,-77.1,3801,1198
35.133333,-84.0,4198,969
35.966667,-77.966667,3443,1438
35.08333,-77.03333,2722,1753
35.45,-76.18333299999999,2937,1652
36.166667,-81.15,4387,1061
35.51667,-83.3,4724,631
36.283333,-78.616667,3837,1275
35.26667,-82.7,4595,640
35.866667,-76.65,2799,1707
35.183333000000005,-79.016667,2841,1897
35.86667,-78.78333,3465,1521
35.73333,-78.68333,3070,1572
35.75,-78.616667,3431,1456
36.38333,-79.7,3889,1256
36.48333,-77.66667,3837,1417
35.9,-77.7,3215,1518
36.383333,-78.983333,4075,1138
35.666667,-80.466667,3356,1466
35.7,-80.61667,3952,1244
35.53333,-79.05,3239,1562
35.3,-81.533333,3828,1191
35.716667,-79.45,3569,1359
35.516667,-78.35,3359,1433
33.916667,-78.016667,2719,1650
35.783333,-80.9,3667,1315
35.56667,-82.38333,5617,276
35.45,-83.93333299999999,3568,1110
35.9,-77.533333,3627,1421
36.416667,-81.283333,6073,267
35.216667,-82.233333,3209,1395
34.966667,-80.06666700000001,3026,1738
35.0,-78.03333,2805,1735
35.766667,-83.1,3965,1044
35.483333,-82.966667,4999,450
34.4,-78.73333000000001,2644,1897
34.65,-78.03333,2396,1952
35.85,-77.033333,3113,1516
34.26667,-77.91667,2429,2017
34.31667,-77.91667,2606,1791
35.75,-77.783333,3328,1575
36.13333,-81.23333000000001,4363,1041
36.13333,-80.55,4191,1121
47.68333,-103.88333,8917,546
46.71667,-101.51666999999999,8640,512
46.483333,-103.31666,8235,612
46.033333,-99.366667,8853,565
46.916667,-103.98333000000001,8370,543
48.833333,-99.75,10893,229
47.266667,-101.78333,8696,549
46.76667,-100.75,8802,471
48.833333,-100.45,10288,350
48.8,-102.25,9926,360
46.183333000000005,-103.38333,8682,481
46.33333,-100.93333,8613,567
47.816666999999995,-100.73333000000001,9316,545
47.45,-99.133333,9560,408
47.51667,-99.11667,9398,457
46.416667,-101.56666,9112,428
46.88333,-97.23333000000001,9288,514
48.8,-97.633333,10195,352
47.116667,-101.3,9166,428
47.233333,-97.65,9802,458
47.433333000000005,-98.116667,9607,436
48.9,-103.3,9190,490
48.11667,-98.86667,9424,469
46.8,-102.8,8558,512
46.833333,-102.83333,9078,425
47.2,-102.83333,8864,484
48.03333,-100.28333,9751,439
47.35,-102.61666,8498,581
46.333333,-98.7,9060,479
48.416667,-98.483333,10556,310
47.26667,-98.86667,9002,488
46.0,-98.516667,8441,652
46.61667,-97.6,8973,554
47.18333,-103.21667,9267,424
46.9,-96.8,9092,533
47.65,-99.616667,9636,469
46.03333,-97.6,8969,576
48.9,-103.78333,9998,370
46.1,-100.63333,8166,678
48.45,-101.51666,9616,445
46.166667,-98.416667,8697,583
46.63333,-99.13333,8978,560
47.63333,-101.41667,9401,421
48.416667,-97.416667,9268,624
47.93333,-97.08333,9489,420
47.916667,-97.083333,9494,491
48.266667,-100.85,9053,528
47.4,-103.2,8844,456
48.583333,-103.8,9422,468
46.066666999999995,-96.9,8839,562
48.983333,-98.68333299999999,10274,332
48.95,-99.383333,10722,272
47.7,-100.01666999999999,8686,589
46.6,-101.81667,8803,502
46.9,-102.05,9111,429
46.0,-102.63333,8773,446
47.4,-97.06666700000001,9361,511
47.35,-100.01666999999999,10052,337
46.91667,-98.68333,8999,555
46.883333,-98.68333299999999,9512,497
47.83333,-102.91667,8807,544
48.666667,-102.08333,9813,374
46.35,-98.3,9255,469
48.75,-98.35,10845,285
47.916667,-97.633333,9849,406
48.283333,-99.43333299999999,10161,323
46.266667,-100.23333000000001,8858,583
46.433333000000005,-97.68333299999999,9248,512
46.8127,-100.9097,8909,511
47.816666999999995,-101.28333,9634,416
47.5,-97.31666700000001,9168,528
47.483333,-100.46666,8892,569
47.633333,-98.583333,9681,445
46.4,-97.233333,9288,551
47.766667,-98.166667,9677,500
46.966667,-103.5,8118,604
48.25,-101.28333,8990,492
48.183333000000005,-101.3,9479,422
46.66667,-100.23333000000001,8662,607
48.766667,-101.63333,9999,331
46.383333,-102.33333,8914,472
46.483333,-99.75,9256,476
46.566666999999995,-102.8,8553,492
46.833333,-101.41666,9282,472
46.133333,-98.083333,9064,547
48.383333,-97.75,9414,473
48.95,-97.25,10397,339
48.016667,-98.001,10304,334
47.133333,-99.516667,9175,550
48.55,-102.66666,10012,351
46.166667,-101.85,8507,538
46.883333,-102.43333,8528,538
48.866667,-99.616667,10541,262
48.366667,-100.0,9609,468
48.83333,-100.03333,10542,271
47.583333,-97.9,9701,410
48.316666999999995,-102.4,10086,335
46.85,-99.916667,9208,501
46.73333,-99.48333000000001,9576,380
48.4,-102.93333,9719,406
48.333333,-100.4,10017,392
47.33333,-103.9,8652,519
47.516667,-100.88333,9406,453
47.033333,-100.06666,8743,533
47.45,-101.13333,9427,463
48.616667,-100.73333000000001,10071,362
46.95,-97.966667,9561,383
48.05,-100.91666,9433,451
46.266667,-96.6,8564,668
47.283333,-101.03333,8864,528
47.75,-103.43333,9371,445
47.58333,-103.11667,8278,625
48.916667,-101.01666,9686,409
48.616667,-103.33333,9842,369
48.18333,-103.63333,9044,463
48.13333,-103.75,8486,648
48.633333,-100.35,10346,333
47.15,-100.8,9342,421
40.91667,-81.43333,6154,678
